id	module	supermodule	dim_1	dim_2
CG5114	1	1	3.37607522363348	1.87310955731447
CG5151	2	1	0.320590091931063	-0.250768243210606
CG5168	5	1	-0.782265219779167	-2.93830640336885
CG5174	11	1	-1.7524140255719	-2.22635061001826
CG5181	12	1	0.829239354437674	-4.30313321110873
CG5191	7	1	-1.88001842645925	1.63953730605724
CG5199	7	1	-0.87312725100148	1.98671241370169
CG5210	4	1	-2.13655777594723	-0.728554609151994
CG5214	17	1	0.419006311675359	3.49543876890695
CG5254	15	1	-1.67974008263256	-0.961378616954035
CG5261	17	1	0.91880203608707	3.38299863487891
CG5290	1	1	3.04523836302639	1.92929557575852
CG5322	4	1	-2.3291479137806	-0.764181634534296
CG5323	8	1	2.58981081853637	3.11635767753964
CG5346	5	1	-0.313498517399659	-2.24034007009514
CG5375	20	1	0.847177238894689	-2.71588411453545
CG5376	2	1	0.770851270546205	-0.441173261223314
CG5377	4	1	-2.35452446246705	-2.12745663279624
CG5381	18	1	-0.428486047578561	-5.79455915197074
CG5384	14	1	0.623260834876219	2.87911566615156
CG5390	15	1	-1.87146289466828	-0.88210875923279
CG5397	9	1	-2.6867394229148	-2.57350077354847
CG5399	5	1	-0.567220590431286	-2.20132004932767
CG5446	5	1	-0.39481298315129	-2.59267438239775
CG5482	10	1	0.443931820825376	-3.52060163310341
CG5484	13	1	-1.04417334355523	4.7299504629733
CG5498	6	1	-3.31559949208738	2.37375381093559
CG5510	12	1	0.529554207386776	-4.33111407359372
CG5525	8	1	1.96907073958256	2.50988696476378
CG5535	8	1	2.37270811383326	2.19702909523115
CG5537	8	1	2.69605979645351	2.65043544830419
CG5548	17	1	0.996919958790878	4.03924641676547
CG5549	1	1	2.94868292516264	2.05841207732565
CG5554	14	1	0.104017500768586	2.21404391343436
CG5567	7	1	-2.02352985165317	0.987837709991134
CG5568	12	1	1.24262585594492	-4.08634541892044
CG5589	1	1	3.51962723941715	2.27400268269672
CG5597	20	1	1.19527673464354	-2.38422867549501
CG5599	8	1	2.09307765042357	2.52425219368653
CG5613	11	1	-1.85319626294188	-1.91682236415027
CG5642	19	1	2.62301777946699	5.17532369328991
CG5645	1	1	3.77757373230805	1.78632015663924
CG5676	11	1	-1.92997482953521	-1.57955874191498
CG5704	18	1	-0.721151703621422	-4.7229362863055
CG5707	7	1	-0.709406438085405	2.13160562774542
CG5721	10	1	0.417796868718429	-3.9913380193386
CG5728	1	1	3.64419769010064	1.76227401049401
CG5731	16	1	2.07998305951715	-1.80534121741096
CG5734	9	1	-1.35108301325479	-3.30218236212405
CG5745	21	1	-1.07147940424832	2.44113706070657
CG5746	21	1	-1.04463503367621	2.43085152628014
CG5757	21	1	-1.97677754243723	2.91246369746879
CG5783	6	1	-3.44001288968784	0.42313299609771
CG5800	1	1	3.41625260875148	2.08643313108203
CG5830	3	1	0.186166803365736	0.479999582681196
CG5835	12	1	0.222419297159997	-5.08822036108076
CG5854	9	1	-2.30771579893434	-2.70155858703119
CG5861	17	1	0.302287428575596	3.83390510397312
CG5869	11	1	-1.1039599153385	-2.33988057337054
CG5885	13	1	-0.7910905705926	4.66680453296527
CG5888	4	1	-2.70954363907904	-1.31119548498976
CG5916	1	1	3.80478296812315	2.55599564134337
CG5919	18	1	-1.1427571475988	-6.65210156488607
CG5946	4	1	-2.48183365893855	-1.06827814036494
CG5953	5	1	-0.274564116313667	-1.34348868252235
CG5958	9	1	-2.4394450838715	-2.52186536370942
CG5973	9	1	-2.68893951020742	-2.31452581094619
CG5986	14	1	0.0923907098386887	2.35201037113314
CG5991	2	1	1.37081026166791	-0.306055324219271
CG6000	17	1	0.701497988285882	4.13682377193583
CG6006	5	1	-0.202677469203068	-1.33152769153385
CG6018	22	1	-2.76163866418492	-4.59637980577167
CG6020	17	1	0.738228510556628	3.91394190730378
CG6040	18	1	-0.691153796911408	-5.50030506787943
CG6073	1	1	3.06530427399927	2.55931035183365
CG6084	4	1	-2.45006195492715	-0.927530835601733
CG6091	5	1	-0.544958687217951	-2.64552960270265
CG6115	11	1	-1.26720892685022	-1.68852895822491
CG6126	4	1	-2.16211549383883	-0.808179414087234
CG6136	12	1	0.381396572229021	-5.2789152472173
CG6142	16	1	2.1194792611046	-1.23335094791274
CG6175	2	1	0.272003132255865	-0.297212452216677
CG6180	4	1	-2.35141480493883	-0.69428241460568
CG6191	13	1	-0.77741911510981	3.66351313663505
CG6230	13	1	-0.777945603503584	4.04117780179418
CG6236	15	1	-1.66682649970402	-0.820530489807222
CG6279	9	1	-2.54976139028061	-2.84479242912562
CG6299	15	1	-0.637597072151284	-0.836716065636836
CG6310	4	1	-2.62722944464671	-1.70364358432946
CG6330	22	1	-1.92070000597901	-4.1157297483813
CG6340	1	1	2.91072381468128	1.39940100597919
CG6388	1	1	3.19066414889369	2.64559454450357
CG6453	13	1	-0.937979987794348	4.83895851662291
CG6463	17	1	0.92593605659385	3.81126728880356
CG6479	21	1	-2.20815025976295	2.74432921409304
CG6512	7	1	-1.83331888751341	0.895064098444543
CG6540	6	1	-2.99361224952281	2.71381564632642
CG6543	4	1	-2.04989359433748	-0.457153548287529
CG6553	16	1	2.06192153587875	-1.82076014887565
CG6569	12	1	0.0161374475677915	-4.96915240706752
CG6610	17	1	1.17923660687155	3.37367365877418
CG6638	23	1	2.19261055875525	-3.4579998520082
CG6650	6	1	-3.48923087432117	2.26983002758018
CG6685	6	1	-2.85135304304612	1.39041751953693
CG6686	7	1	-1.39067184749018	0.897848727342476
CG6693	21	1	-1.7897060048367	2.78771932224965
CG6695	6	1	-3.19377791459289	2.35300115624405
CG6701	11	1	-1.15460609096164	-2.16322283570343
CG6712	1	1	3.70650529183667	1.56969793408925
CG6724	1	1	3.32284095899742	2.61875502770631
CG6734	2	1	1.02406421284554	0.339060463002297
CG6750	13	1	-1.20631309109322	4.72820855900618
CG6765	16	1	1.77742327307712	-1.49352789157954
CG6767	1	1	3.85810767302666	1.85038905613314
CG6769	1	1	2.77881609479415	1.94982530157381
CG6770	15	1	-1.09604321306314	-0.734199378118936
CG6805	7	1	-0.51617305186763	1.32454745412645
CG6833	21	1	-1.31844410055671	2.29394207485479
CG6841	7	1	-1.42884829859564	0.963372458164133
CG6847	20	1	1.13637944970857	-2.25998834233814
CG6878	8	1	2.3507557232288	3.14760590851268
CG6891	11	1	-1.55893687237753	-2.56879420781135
CG6901	20	1	1.56319171220017	-1.35551835672473
CG6903	6	1	-3.08888532675599	2.4250204325262
CG6912	15	1	-1.50008397885095	-1.16361640921469
CG6937	1	1	3.68110783549505	2.06151646179442
CG6950	7	1	-0.55354131768116	2.40302972518581
CG6959	18	1	-0.580381864531109	-5.88762868402634
CG6966	3	1	0.147793904079773	0.387222897481219
CG6974	6	1	-3.14855971090344	1.46854660997537
CG6983	10	1	0.588453701410976	-3.21036595100593
CG7006	1	1	3.36493346563338	2.39777823078536
CG7011	7	1	-1.77714519413547	1.05794901622682
CG7025	12	1	1.160590510539	-4.27479170037859
CG7028	3	1	0.705867484693872	1.12852855599194
CG7029	5	1	-0.792920511606385	-2.68935027201258
CG7033	8	1	1.91849565860719	2.40855728605115
CG7048	8	1	2.0105516475942	2.45003279973763
CG7120	4	1	-3.00706712842757	-1.97388253142014
CG7137	1	1	3.44897114833028	1.30887039000087
CG7149	16	1	1.9618140831367	-0.99289661910853
CG7154	3	1	0.611336606485609	1.08833759302876
CG7182	1	1	3.17983520236175	2.13898887825931
CG7183	3	1	-0.0469363823073298	0.172572717451561
CG7185	14	1	0.687791076735285	2.40056984801804
CG7194	22	1	-1.80591108397005	-3.95227293705422
CG7215	17	1	0.957187625089853	3.55301845429036
CG7222	5	1	-0.822584167262834	-2.95286279690439
CG7246	1	1	3.39758054965419	2.26280374990809
CG7265	8	1	1.98507114852497	2.24993876827056
CG7272	6	1	-3.26800074719049	2.51704486522083
CG7275	1	1	3.51895062397939	2.09914072430361
CG7326	21	1	-2.17688803060519	2.7262531958811
CG7338	1	1	3.25100715544901	1.85704543660833
CG7339	1	1	3.56813371912541	2.34693873938117
CG7349	7	1	-1.78287461264789	0.845636633240961
CG7368	2	1	0.513675049280403	-1.5211491134518
CG7378	22	1	-2.82969950634012	-4.86392682791367
CG7381	12	1	-0.124474058390822	-5.50249977291205
CG7414	19	1	2.61342003118918	5.04532236729801
CG7430	17	1	1.26720089579738	3.61629575740857
CG7442	12	1	1.16588516537546	-4.11831116284904
CG7461	7	1	-0.951762842571352	0.690784859347929
CG7470	9	1	-2.43175264105528	-2.49912702610896
CG7484	13	1	-0.87311234371429	4.59104418983444
CG7492	3	1	-0.593470562206495	0.0817622358290158
CG7497	12	1	0.0706119198217283	-5.33648662807201
CG7504	6	1	-3.30919117280169	2.33937200530571
CG7519	1	1	3.06281174804471	2.81510071751777
CG7523	11	1	-1.22187546847543	-2.08289038096633
CG7530	15	1	-0.797479523884493	-0.441887402177851
CG7546	5	1	-0.174963635435008	-1.61215042040057
CG7557	5	1	0.0646864072909238	-1.98050162227896
CG7580	17	1	0.599705444180891	3.76297613253585
CG7593	21	1	-1.96013151068785	2.88893130963066
CG7607	12	1	0.156686864455087	-4.74105195053636
CG7611	23	1	2.12765006933011	-3.47371087344008
CG7637	1	1	3.28254847323727	2.1588915340142
CG7638	6	1	-2.87435674704582	1.84257890036284
CG7655	13	1	-1.09646374463534	4.82308629458003
CG7668	3	1	-0.574892996321089	-0.121555173557197
CG7712	17	1	0.967738793709409	3.80245389233563
CG7720	4	1	-2.14874575414228	-1.02364741870651
CG7728	1	1	3.45019503125215	1.71474914216666
CG7737	6	1	-3.4727046801157	2.29389943697033
CG7744	1	1	3.21012219893124	2.06829092194098
CG7747	7	1	-1.77962770579086	1.64075967197441
CG7770	8	1	1.93245352663304	2.60632807174171
CG7777	4	1	-2.46075122785514	-1.01773214197058
CG7778	10	1	-0.0997638631717608	-3.89602834274274
CG7787	6	1	-2.6517744701598	2.08117315587254
CG7806	11	1	-1.22196802717054	-1.39961429898489
CG7824	6	1	-3.32076762286349	2.34315472101437
CG7834	17	1	0.583550290647264	3.71187551248625
CG7839	1	1	3.70446214448831	1.70029067572248
CG7841	1	1	3.30971368604396	2.62778772331337
CG7845	1	1	3.79677363062523	2.15546768552347
CG7872	16	1	3.00340113814508	-0.25042188708702
CG7881	11	1	-0.695179528505334	-1.51368408639256
CG7900	16	1	1.46908725348365	-0.666369297179603
CG7911	8	1	2.67355923768118	2.78515935769104
CG7914	7	1	-0.465757873622371	2.34235695685857
CG7920	2	1	0.687467204020666	-0.812460998385903
CG7927	3	1	-0.482649465225518	0.350353960551118
CG7946	3	1	0.103157368620286	1.45567406453185
CG7950	8	1	2.74600791435545	2.9611176720838
CG7956	10	1	-0.0167343645832325	-4.10688848139141
CG7967	11	1	-1.09849789128004	-2.23515898656808
CG7971	3	1	-0.022558940695655	0.776558128101911
CG7992	20	1	1.37159819214271	-2.2831371849664
CG8003	1	1	2.86269781482562	2.17285962141278
CG8010	1	1	3.43795399333236	2.05961738460937
CG8021	23	1	2.20791864463254	-3.45038635043785
CG8026	5	1	-0.276131025105672	-2.34709553430075
CG8034	15	1	-1.28821787992828	-0.228054563804873
CG8036	4	1	-1.73278729969467	-0.331237598298066
CG8046	11	1	-1.51190082662497	-2.21292060543807
CG8051	18	1	-0.808421776327252	-6.08648123286543
CG8064	1	1	2.99412388762584	1.59311951344185
CG8066	23	1	1.99466803531175	-3.4718811555084
CG8067	14	1	0.835605469810106	3.16077022513144
CG8080	4	1	-1.9103129343602	-0.481075439251027
CG8108	3	1	0.564654055825072	1.29771656828687
CG8112	20	1	0.560749349306906	-2.57867292807854
CG8135	15	1	-1.45127955429872	-0.812952570411903
CG8142	6	1	-2.86327212791277	2.63730572218394
CG8157	4	1	-2.09366604538534	-0.587273884334028
CG8173	6	1	-3.38131727063044	2.16161531988331
CG8176	5	1	-0.236629359249182	-2.99003351265954
CG8177	5	1	-0.133730545483774	-1.34682546806754
CG8188	3	1	0.234954863846237	0.813949463581633
CG8195	12	1	0.747705448914441	-4.23424433673811
CG8209	7	1	-1.81260183292191	0.857415577164141
CG8223	21	1	-1.89567790400804	2.77523791867663
CG8235	8	1	1.86787002701025	3.22038081918362
CG8258	8	1	1.94636833292532	2.36419183687431
CG8289	3	1	0.0350360938360795	1.58707855894207
CG8292	9	1	-1.61097366577044	-3.17974913748828
CG8300	11	1	-1.46917101965875	-2.04557901640852
CG8306	4	1	-2.12066496873665	-0.10335484164243
CG8312	12	1	0.0945472307115077	-4.59606332304203
CG8314	11	1	-1.2642210942409	-2.7402726469043
CG8317	15	1	-0.823386725409296	-0.771812090320991
CG8320	13	1	-1.17166310936461	4.83223350437727
CG8326	1	1	3.20906009700458	2.54230174675566
CG8331	4	1	-1.98080833144054	-0.514551771254149
CG8353	22	1	-3.54234126703056	-5.5218307088556
CG8360	11	1	-1.6763648221538	-1.71291091533558
CG8368	1	1	3.7066678296712	2.17750408895766
CG8398	12	1	0.193270017413039	-4.48371248809553
CG8441	3	1	1.32556990295686	1.64232622849112
CG8498	17	1	1.36083906314653	3.31150302864927
CG8501	9	1	-2.50809431864891	-2.9509549784792
CG8507	13	1	-0.819221802367416	4.56728259764513
CG8531	8	1	2.24973226155459	3.05317930549597
CG8539	20	1	0.821265990834056	-2.09779261189288
CG8545	1	1	3.87894526195762	1.84046488894367
CG8602	9	1	-2.30661573493344	-2.90430099177846
CG8611	1	1	3.34576238570113	2.13269624858604
CG8620	11	1	-0.781851444566102	-1.18852845154426
CG8628	10	1	0.503243291474041	-3.02020701539965
CG8635	1	1	3.43442531726457	2.41458275090588
CG8636	19	1	2.51702083982431	5.14449898541553
CG8675	1	1	3.34271213348211	2.71357914869416
CG8677	3	1	0.543514743828729	0.6928109542881
CG8680	17	1	0.994362954745496	3.93298839565736
CG8728	8	1	2.31711577963144	3.19434968430458
CG8735	12	1	0.325116802607225	-4.30909620871042
CG8736	9	1	-1.77306869636716	-3.2565253119858
CG8839	11	1	-1.17659537996045	-1.46763438080795
CG8860	17	1	0.601764922389532	3.55049284703973
CG8888	13	1	-0.770560505586586	3.58866234662374
CG8891	21	1	-2.20841953623674	2.87320193421243
CG8908	3	1	0.745407405164272	0.65857878683613
CG8939	1	1	3.80729254091365	1.77858937761615
CG8949	3	1	0.217563647034992	0.376852212643767
CG8974	14	1	0.457021205239298	2.3117351012088
CG9004	1	1	3.14143778877128	1.45936284337369
CG9005	2	1	1.26008906786831	-0.897991687353188
CG9018	6	1	-2.89891426399125	1.43025748442216
CG9084	10	1	0.707818320747198	-3.19393219508893
CG9107	1	1	3.45604589212165	2.66595334655032
CG9135	7	1	-0.576623280606496	1.82506505989619
CG9140	17	1	0.979656796136953	4.057781832182
CG9143	1	1	3.66259006091528	2.1143833581591
CG9149	18	1	-0.7135612785716	-5.20622019758136
CG9171	4	1	-2.96367269914181	-1.44755141591556
CG9172	17	1	0.951740506922361	4.06545690873322
CG9220	22	1	-2.77389055510381	-4.64997064373949
CG9246	1	1	3.77298563762884	1.73378472978265
CG9253	1	1	3.79561670808928	1.862763359971
CG9263	22	1	-1.42506301717382	-4.08189066565629
CG9267	6	1	-2.59895906544821	2.25453315956423
CG9281	1	1	3.77672363508428	1.93005070920559
CG9302	13	1	-1.01684026055922	4.7381759370972
CG9318	4	1	-3.20966057718787	-1.49299947271554
CG9328	12	1	0.0815804306757788	-5.00228008393041
CG9331	4	1	-2.30688711914248	-1.71411909189424
CG9336	18	1	-0.949144769277255	-5.4016773980108
CG9338	6	1	-3.45041876884055	0.404577120468768
CG9344	17	1	0.586744839385402	3.47519495872119
CG9360	9	1	-2.68505869121832	-2.71543999704855
CG9372	4	1	-3.04652918463704	-2.03944751009561
CG9386	2	1	1.83011147994201	0.761358377024139
CG9391	18	1	-0.973942734501308	-5.36241273856426
CG9393	1	1	3.13815750432955	2.39908872864306
CG9396	4	1	-2.09332659346425	-0.525713964564682
CG9399	8	1	1.74671033088661	3.22569898583815
CG9425	2	1	1.14733308674192	0.211943992724695
CG9436	11	1	-1.43255261621793	-2.65963776892312
CG9449	18	1	-1.04388026541061	-6.52417275173073
CG9451	5	1	-0.666069423812487	-1.96252581814915
CG9452	18	1	-0.914240882809567	-5.52181810723146
CG9466	9	1	-1.15124339212797	-2.93263399657318
CG9497	4	1	-2.0806994208897	-2.01608130747704
CG9505	7	1	-1.80155235835553	0.801668034477702
CG9515	8	1	1.98158741113973	3.23309663031331
CG9527	4	1	-2.3542628840393	-0.758987189421448
CG9547	3	1	0.281021424184274	1.72810369162407
CG9548	14	1	0.741992578327404	3.03657144732286
CG9581	8	1	2.91923235161979	2.93323707306012
CG9596	1	1	3.21744687086183	1.91167471967326
CG9603	17	1	0.603441000258401	3.82094969199893
CG9609	7	1	-1.63920981022258	1.62961646557912
CG9616	16	1	2.14092359011923	-1.83284389065394
CG9628	18	1	-0.754265854484155	-6.03085288846522
CG9629	4	1	-2.01334072692488	-0.470455203019185
CG9630	1	1	3.6830155404666	1.71293412822848
CG9631	18	1	-0.777726451328787	-6.06735011717183
CG9634	7	1	-1.29692142372338	1.54404411364966
CG9643	14	1	1.22106145556397	2.86511237616857
CG9646	7	1	-1.69138688207891	0.712685799160702
CG9669	13	1	-0.731710328909987	4.26528293929224
CG9674	12	1	0.0679120195749892	-4.7621293451237
CG9684	21	1	-1.80920542864814	2.40299695938855
CG9691	7	1	-1.67764919808385	1.68558532779591
CG9705	21	1	-1.96380816208817	2.45621865480947
CG9706	13	1	-1.26260012971607	4.59264957687594
CG9733	18	1	-0.721981135195593	-5.50179203404232
CG9743	15	1	-1.54575484231757	-0.807439713693357
CG9752	21	1	-1.33206891700598	2.67938396814561
CG9769	8	1	2.25272970824351	4.04763857724446
CG9776	3	1	-0.00547611833759697	0.667383144639328
CG9782	7	1	-1.37279593265404	1.5747823213786
CG9799	1	1	3.30061399038298	1.79352464706652
CG9801	12	1	0.526646833172025	-4.89437723348046
CG9821	2	1	0.174555497442789	-0.114038414713052
CG9836	7	1	-1.79273270471543	0.776236008706421
CG9837	3	1	0.14368641837325	1.58657278754126
CG9911	13	1	-0.873810332359531	4.64409881280165
CG9915	3	1	0.589874839530487	1.45975318478105
CG9917	9	1	-1.14815380083857	-3.21009167385033
CG9921	6	1	-2.56561001632524	2.45340993887007
CG9922	8	1	2.23140474326765	2.79827152012656
CG9932	10	1	0.160029536029249	-3.74810017054885
CG9934	17	1	0.487561957894283	3.3284517083937
CG9945	7	1	-1.82302183492528	0.807907257119003
CG9947	9	1	-1.89901485940854	-3.03061758432846
CG9960	14	1	1.17800678378215	2.71481350701608
CG9961	4	1	-1.94276170039509	-0.871099698455504
CG9989	22	1	-1.39985659070595	-4.08456175892351
CHKov2	7	1	-1.75677849352695	0.869169298730724
CHMP2B	11	1	-0.951330273719644	-1.95533786366519
CHOp24	13	1	-0.882699251577349	4.79485168707337
CIAPIN1	5	1	-0.80237367206598	-2.17482153219005
CLIP-190	3	1	0.197615948769653	1.15097255266977
CNMaR	2	1	0.200519379528877	-1.87136273382401
CR18228	4	1	-2.82961382715517	-1.8690178129954
CR31429	16	1	2.12111708286316	-1.23474330534505
CR32385	9	1	-1.92127939014378	-3.37112334599405
CR32773	12	1	0.899798206280188	-4.44771805885098
CR33218	2	1	0.850718112723737	-1.07123827346983
CR34335	2	1	1.34404269946572	0.444888054445192
CR40450	16	1	3.4282555698866	-0.934165405314872
CR40469	2	1	1.25694908174589	0.392053061718245
CR42490	16	1	3.43407100729877	-0.945839854600695
CR42491	1	1	3.50287233742236	2.31413989000469
CR42646	17	1	0.801463268207411	3.99944366619354
CR42715	11	1	-1.01925894159488	-1.97126366939348
CR42738	12	1	-0.14985081898175	-4.82526904180137
CR42767	16	1	2.13976999515228	-1.51627079699481
CR42862	15	1	-0.727666033985215	-0.411930902023276
CR42868	15	1	-0.517569029549802	-0.728660361332243
CR43051	22	1	-1.69339962711192	-3.62701505330979
CR43144	22	1	-2.77378967513521	-4.62420037294519
CR43281	5	1	-0.243048229946563	-1.90609127191541
CR43334	2	1	0.508506253839637	-1.78484236005096
CR43363	20	1	1.61502592653662	-2.27806756182829
CR43382	18	1	-0.99918337695584	-4.91971054602341
CR43410	1	1	3.69918563828882	2.12428947391727
CR43420	12	1	0.686757671777215	-4.35819337412213
CR43431	13	1	-1.32753791643222	4.48522552203349
CR43432	18	1	-0.925428408627076	-5.50106599649496
CR43463	2	1	0.45495629638278	-1.78753532727911
CR43467	18	1	-0.580805490143388	-5.82014616287951
CR43626	16	1	2.21535170247951	-1.16017399892686
CR43629	11	1	-1.33366817488988	-1.64942376989995
CR43650	2	1	0.497068743986872	0.210487653078447
CR43653	6	1	-2.50058480015942	1.21229499909612
CR43686	2	1	1.4070309177476	0.638246021906046
CR43767	6	1	-2.87067683281715	1.37356422358809
CR43802	10	1	0.775942249988193	-3.5973299046906
CR43855	15	1	-0.701320491847203	-0.658133614523086
CR43893	2	1	0.904670250100279	-1.04301066304339
CR43900	10	1	-0.00531757559518738	-3.37017849452446
CR43933	13	1	-0.897756341279495	4.47902875448895
CR43951	18	1	-0.750966120198912	-6.06354873608147
CR43961	5	1	-0.136491106717837	-1.95987433586556
CR44053	16	1	2.13757468105048	-1.80153345108623
CR44107	18	1	-0.783158892430926	-6.04415688749604
CR44133	15	1	-1.45692158010245	-0.626876931045781
CR44138	12	1	0.617353982282863	-4.32528185772396
CR44151	18	1	-1.12701233218151	-6.63655370353968
CR44171	1	1	3.86713749083896	1.9804850564877
CR44224	2	1	0.47108040239274	-1.62745641203136
CR44276	13	1	-0.734659807462647	3.44059437105314
CR44316	10	1	0.632521608833911	-3.12568084965239
CR44321	2	1	0.924305391376	-0.375111594136106
CR44363	16	1	1.61943170359972	-0.803025792413175
CR44392	21	1	-1.4864549923557	2.80178303167985
CR44430	7	1	-1.76987826261055	0.864136981266747
CR44463	9	1	-1.90352701728155	-2.95798411147032
CR44511	11	1	-0.939270378838865	-1.43530288271682
CR44528	5	1	-0.282992035899581	-1.80330397060885
CR44529	16	1	3.40930362528714	-0.902038278172808
CR44561	20	1	0.909219053849561	-1.88846676487798
CR44567	18	1	-0.413372350827053	-5.77268967051813
CR44568	21	1	-1.13106278625168	2.49353644997079
CR44573	3	1	0.438595670578827	1.67819072923026
CR44611	16	1	1.61651870176974	-1.06115414922489
CR44645	20	1	0.562769373968765	-2.17495547262215
CR44661	21	1	-0.990533049159684	2.62435127034717
CR44727	9	1	-2.14685245719937	-3.2446605002271
CR44813	4	1	-2.99684876642167	-1.9554227654614
CR44948	12	1	-0.0487294294062362	-5.29892205035654
CR44960	6	1	-2.47190746884509	1.09038878205865
CR44964	4	1	-2.55348607218898	-1.35842776458184
CR44972	12	1	0.523434929005823	-4.80275790497809
CR44976	20	1	0.498998959902132	-2.11825037541069
CR44993	16	1	2.17179476601599	-1.06603941664252
CR45003	11	1	-0.623172705043404	-1.55563338596951
CR45009	22	1	-2.79655399512987	-4.66146695192373
CR45018	15	1	-1.79125325688215	-0.72472500421536
CR45044	2	1	1.24229182571291	-0.390398114784071
CR45045	11	1	-0.98566229517517	-2.03141833559041
CR45053	12	1	0.993718232574277	-4.39904973470153
CR45132	21	1	-2.03545793730802	2.84237948468354
CR45202	16	1	2.06777633136334	-0.214576000051225
CR45214	2	1	1.29367039455755	-0.155367686039273
CR45262	2	1	0.427202912828449	-1.67682656713161
CR45269	15	1	-1.11619320651505	-0.71960466116996
CR45331	16	1	1.92787035935836	-0.234032893312978
CR45371	12	1	0.738983210184289	-4.60813147701377
CR45382	18	1	-0.707764609921251	-5.79374186722751
CR45403	10	1	0.884201431240124	-3.41449739207805
CR45458	22	1	-1.4150110587668	-4.07455930334886
CR45473	15	1	-1.02771707048047	-0.814308888240466
CR45531	2	1	0.360714217621991	-0.586741155263664
CR45542	5	1	-0.404771808135143	-2.08108246810321
CR45564	18	1	-1.13809196562526	-6.646213468206
CR45567	20	1	1.32559444169561	-1.70638874664195
CR45602	2	1	0.542434342096701	-0.520367048432729
CR45612	1	1	3.67432488043936	2.47335583556589
CR45621	15	1	-0.834863232791534	-1.02744343686287
CR45622	2	1	0.0848236598556815	0.00136062413080662
CR45639	5	1	-0.571332227903654	-2.43235591682212
CR45670	12	1	0.482289347815419	-4.79047737607402
CR45805	5	1	-0.252967030454914	-1.70143291196324
CR45812	7	1	-1.66398270152537	0.960091254331581
CR45819	13	1	-0.763059258308586	3.52466493783733
CR45820	22	1	-2.80033653574483	-4.64375593917787
CR45889	15	1	-1.06810966947269	-0.921010126755703
CR45890	10	1	0.772205388568176	-3.55771613059118
CR45910	4	1	-2.15758057183557	-0.810132058132418
CR45923	4	1	-2.26293397974144	-2.22107190127207
CR45936	20	1	1.05800663348321	-2.14736496761887
CR45954	16	1	2.19628022787885	-1.206652376061
CR45962	9	1	-2.43424078433303	-2.91392644184014
CR45965	4	1	-3.38647243374963	-1.93728479096122
CR45969	5	1	-0.177976562593648	-1.75022659055823
CR45973	5	1	-0.313357894940006	-2.10172952644788
CR45994	2	1	1.25549870295951	0.441543579163231
CR46063	14	1	0.223032877449737	2.85410228543602
CR46064	5	1	-0.311480549191814	-2.36358564081386
CR46102	2	1	0.390828950249724	-1.63323956131154
CR6900	11	1	-1.30833772993399	-2.6474190945619
CSN5	8	1	1.70687953390191	3.25772037067637
CTPsyn	1	1	3.85579372537622	2.131955570789
CYLD	18	1	-0.936482110156603	-4.69413986875884
Ca-P60A	13	1	-0.709237912424341	3.95354136146892
CaBP1	13	1	-1.02424680403324	4.73102342580523
CaMKI	15	1	-1.30748379650523	-0.65689806611878
Cad99C	7	1	-1.11687495521915	0.848482032821886
CadN	13	1	-0.791752723315944	3.55298101543582
Caf1	21	1	-1.14200313911504	2.60442296528666
Caf1-180	21	1	-2.04171057629855	2.91232810422059
CalpA	18	1	-0.523912971908112	-4.37009788859749
CalpB	4	1	-2.34423223555739	-0.793233829825406
Cam	10	1	0.25450058975165	-3.18895823754633
Caper	3	1	0.394530057679994	1.08821059027179
Capr	3	1	-0.25097343129238	0.456552835732929
Catsup	13	1	-1.05668969378627	4.75518639780187
Cby	14	1	0.233321104007591	3.13917458192694
Ccdc56	7	1	-1.49114898903151	1.09802686633254
Cct1	5	1	-0.232747992189356	-2.24913258695291
Cct5	8	1	1.97437328842675	2.48456955078986
Cctgamma	8	1	1.98109101238905	2.4253691589188
CdGAPr	18	1	-0.224245848412363	-5.61715342638499
Cdc42	2	1	0.981617828195072	0.183933080352684
Cdk1	21	1	-1.42574413472292	2.64068504128631
Cdk2	21	1	-1.91442769718343	2.88249038894446
Cdk4	6	1	-2.41012336672111	1.58473366840354
Cec-Psi1	5	1	-0.610425871545462	-2.08209680990143
CecA1	5	1	-0.682644309587314	-1.98523796819406
CecA2	11	1	-0.663328022912951	-1.75122739035665
CecB	5	1	-0.688481853201301	-2.0403989589351
CecC	5	1	-0.685521303449814	-2.0568005816296
Ced-12	11	1	-1.40143136355579	-2.68781620156964
CenB1A	9	1	-1.43054580267862	-3.32832901564323
CenG1A	15	1	-1.60961896086566	-1.00334156543719
Cenp-C	6	1	-3.10760322875188	2.22127251880004
Cfp1	7	1	-0.943254801402635	1.39027849115134
Cg25C	4	1	-3.34432389344558	-1.91049107968064
Chc	15	1	-0.847032227382698	-0.47957229414122
Chd64	4	1	-2.13108509586333	-0.752310375131806
CheB38a	16	1	2.22952153612436	-1.21475671697806
CheB38b	6	1	-2.77237350032144	1.29588587652681
Chmp1	11	1	-0.82115219065475	-1.9526387105666
Chrac-14	21	1	-2.05421414332865	2.97268182124462
Chrac-16	16	1	1.92344684157839	-0.61583058984088
Chro	3	1	0.0467552851216933	1.11521366809444
Cht2	4	1	-3.12310054468572	-1.56315634294236
Cht4	16	1	1.95086493511185	-1.54649468216074
Cht8	15	1	-1.42619155450797	-0.0915516409553095
